SfBSTC_p_MaxBoostPresDsrdEngLtd,chrg_cp_sp_max_eng_ltd,,,,,,,,,,
SfBSTC_p_MaxBoostPresDsrdTC_Ltd,chrg_cp_sp_max_c_ltd,,,,,,,,,,
SfBSTC_p_MnfdAbsPres,chrg_map,,,,,,,,,,
SfBSTC_p_RateLtdMaxDsrdBoost,chrg_cp_sp_max_rt_ltd,,,,,,,,,,
SfBSTC_p_RawDsrdBoostPres,chrg_cp_sp_raw,,,,,,,,,,
SfBSTC_p_WG_DesDphrDltPres,chrg_wg_dphr_dltp_sp,,,,,,,,,,
SfBSTC_p_WG_DesDphrPres,chrg_wg_dphr_p_sp,,,,,,,,,,
SfBSTC_p_WG_DesSolnDeltaPres,chrg_wg_dltp_sp,,,,,,,,,,
SfBSTC_p_WG_DesSolnDeltaPresCL,chrg_wg_dltp_cl_sp,,,,,,,,,,
SfBSTC_p_WG_DesSolnDeltaPresOL,chrg_wg_dltp_ol_sp,,,,,,,,,,
SfBSTC_p_WG_SolnDeltaPresMax,chrg_wg_dltp_max,,,,,,,,,,
SfBSTC_Pct_AntiSurgePedalPos,chrg_surg_pv,,,,,,,,,,
SfBSTC_Pct_MappedWasteGateDC,chrg_wgpwm_raw,,,,,,,,,,
SfBSTC_Pct_MappedWasteGateDCOfst,chrg_wgpwm_bias,,,,,,,,,,
SfBSTC_r_MaxComprPresRatioDsrd,chrg_cmpr_pq_sp_max,,,,,,,,,,
SfBSTC_r_MaxComprPresRatioDsrdAltOffset,chrg_cmpr_pq_sp_max_amp_bias,,,,,,,,,,
SfBSTC_r_WGDCCorrMultTgt,chrg_wgpwm_fac_tgt,,,,,,,,,,
VbBSTC_AntiSurge_EnblCritMet,chrg_surg_en,,,,,,,,,,
VcBSTC_Cnt_WGDCCorrMultCellNum,chrg_wgpwm_fac_cell,,,,,,,,,,
VcBSTC_Cnt_WGDCCorrMultDispIdx,chrg_wgpwm_fac_disp_idx,,,,,,,,,,
VfBSTC_p_ActBoostPresIncrRate,chrg_cpa_inc_rt,,,,,,,,,,
VfBSTC_p_BoostPresDsrd,chrg_cp_sp,,,,,,,,,,
VfBSTC_p_BoostPresDsrdLoLtd,chrg_cp_sp_lo,,,,,,,,,,
VfBSTC_p_IntTerm,chrg_i,,,,,,,,,,
VfBSTC_p_MaxBoostMAP_Dsrd,chrg_cp_sp_eng_max,,,,,,,,,,
VfBSTC_p_MaxBoostPresDsrd,chrg_cp_sp_max,,,,,,,,,,
VfBSTC_p_PropTerm,chrg_p,,,,,,,,,,
VfBSTC_Pct_WasteGateDutyCycle,chrg_wgpwm,,,,,,,,,,
VfBSTC_r_WasteGateDCCorrMult,chrg_wgpwm_fac,,,,,,,,,,
VfBSTC_r_WGDCCorrMultDispVal,chrg_wgpwm_fac_disp_val,,,,,,,,,,
,,,,,,,,,,,
SfETCI_Pct_TPS_MinAppldDuringLrn,sys_tps_lrn_on_zero,,,,,,,,,,
VbETCI_ThrotStartRampEnabled,thro_keyon_mov_en,,,,,,,,,,
VaETCI_t_TPS_15p6msTimerArray,sys_tps_tmr,,,,,,,,,,
VfETCI_StartRampDsrdThrot,thro_keyon_mov_sp,,,,,,,,,,
VfETCI_Pct_UnpwrdRefThrotPstn,sys_tps_free,,,,,,,,,,
SfETCM_U_CompositeControlVoltage,thro_ctrl_volt_fn,,,,,,,,,,
SfETCI_U_MotorVoltMod,sys_tps_nois_mot_vlt,,,,,,,,,,
SfETCI_dPct_TPS_1_Deriv,sys_tps1_d,,,,,,,,,,
SfETCI_dPct_TPS_2_Deriv,sys_tps2_d,,,,,,,,,,
VbETCI_TPS_1_Noisy,sys_tps1_nois,,,,,,,,,,
VbETCI_TPS_2_Noisy,sys_tps2_nois,,,,,,,,,,
SbETCI_TPS_SteadyState,sys_tps_ss,,,,,,,,,,
NcETCI_TPS_MinLearnAttemptCntr,sys_tps_zero_lrn_tms,,,,,,,,,,
SbETCI_TPS_MinLearnRequired,sys_tps_lrn_req,,,,,,,,,,
SbETCI_TPS_MinLearnEnabled,sys_tps_lrn_en,,,,,,,,,,
PeETCS_PowerControlMode,thro_ctrl_st,,,,,,,,,,
VeETCS_ThrotSensorStatus,thro_tps_st,,,,,,,,,,
VeETRS_ThrotSensorStatus,thro_tps_st_r,,,,,,,,,,
VeTORQ_GearState,tq_veh_gr_st,,,,,,,,,,
PeETCS_SmoothStopTable,thro_stop_sp_typ,,,,,,,,,,
SbETCS_ForceTPS_CorrelFailRpt,thro_force_tps_cor_fl,,,,,,,,,,
PsETCD_TPS1_PerfRangeTst,cpd_tps1_perf_st,,,,,,,,,,
PsETCD_TPS2_PerfRangeTst,cpd_tps2_perf_st,,,,,,,,,,
VbETCM_ETC_Stuck,thro_mot_stuck,,,,,,,,,,
SbETCI_TPS_ClearMinLrnInPrgrs,sys_tps_lrn_rst,,,,,,,,,,
VbETCI_TPS_MinLrnInProgress,sys_tps_lrn_actv,,,,,,,,,,
PbETCS_ThrotMinLearnRampStarted,thro_lrn_mov_actv,,,,,,,,,,
VsETCD_TPS_1_RangeTst,cpd_tps1_vlt_st,,,,,,,,,,
VsETCD_TPS_2_RangeTst,cpd_tps2_vlt_st,,,,,,,,,,
SfETCI_Pct_TPS_1_LearnMinPrel,sys_tps1_zero_raw,,,,,,,,,,
SfETCI_Pct_TPS_2_LearnMinPrel,sys_tps2_zero_raw,,,,,,,,,,
PfETCS_Pct_DsrdThrotPstn,thro_pos_sp,,,,,,,,,,
SfETCM_Pct_ThrotPstnError,thro_pos_err,,,,,,,,,,
SfETCM_Pct_ThrotErrorDeriv,thro_pos_err_d,,,,,,,,,,
SeETCI_TPS_LrnCompltdModesEnabled,sys_tps_lrn_fn,,,,,,,,,,
NfETCI_Pct_TPS_1_MinPrevValid,sys_tps1_zero_lst,,,,,,,,,,
NfETCI_Pct_TPS_2_MinPrevValid,sys_tps2_zero_lst,,,,,,,,,,
NeETCI_TPS_LearnMode,sys_tps_lrn_st,,,,,,,,,,
VbBNDL_DiagMAP_FaultPresent,errm_map_fl_met,,,,,,,,,,
VbVIOS_MAP_DefaultInUse,sys_map_dflt_actv,,,,,,,,,,
VbVIOS_EngTurning,sys_eng_turn,,,,,,,,,,
VfVIOS_Pct_RawBoostPres,sys_bstp_vlt_pct,,,,,,,,,,
VaIPSD_BNDL_ShortActFaultPresent,errm_press_shrt_actv,,,,,,,,,,
VaIPSD_BNDL_ShortFaultThisKeyOn,errm_press_shrt_trip,,,,,,,,,,
VbBNDL_DiagMAP_ActvFltPresent,errm_map_fl_actv,,,,,,,,,,
VbBNDL_DiagMAP_FltPrsntThisKeyOn,errm_map_fl_trip,,,,,,,,,,
NfEPSE_p_BaroPresEst,afm_mdl_amp,,,,,,,,,,
VfETSE_T_InterCoolerOutTempDegC,afm_intcl_out_t,,,,,,,,,,
VfBTSC_Pct_VirtEngLoadAtStdCond,chrg_eng_load,,,,,,,,,,
VbBNDL_DiagCoolantActFaultPresent,errm_ect_fl_actv,,,,,,,,,,
VbBNDL_DiagCoolantShortFailCriteriaMet,errm_ect_shrt_met,,,,,,,,,,
VbITSD_BNDL_ShortActFaultPresent,errm_temp_shrt_actv,,,,,,,,,,
VbITSD_BNDL_ShortFailCriteriaMet,errm_temp_shrt_met,,,,,,,,,,
VfHVAC_Pct_RawEvapTemp,sys_ac_temp_vlt_pct,,,,,,,,,,
VfHVAC_T_EvaporatorTempUndef,sys_ac_temp_raw,,,,,,,,,,
VbBNDL_DiagACSD_TEMP_ActivFaultPresent,errm_ac_t_shrt_actv,,,,,,,,,,
SfCOMM_T_AC_EvapTemp,com_ac_t,,,,,,,,,,
SbCOMM_AC_EvapTempValid,com_ac_t_vld,,,,,,,,,,
EPSE_p_AirfilterOutletPres,afm_fiter_out_p,,,,,,,,,,
EPSE_dp_IC_PresDropPreThr,afm_intcl_p_dwn_pre,,,,,,,,,,
EPSE_dp_IC_PresDropPostThr,afm_intcl_p_dwn_pst,,,,,,,,,,
VfAECS_r_ThrotPresRatioRawLim,etcs_thr_pq_lmt,,,,,,,,,,
VfAECS_r_ThrotPresRatio,etcs_thr_pq,,,,,,,,,,
VfAECS_p_DsrdMAP,etcs_map_sp,,,,,,,,,,
SfBSTC_p_MaxBoostPresDsrdAltOffset,chrg_mx_bstp_sp_amp_bias,,,,,,,,,,
VfBSTC_p_WG_DesDphrPresCor,chrg_wg_dphr_p_sp_cor,,,,,,,,,,
VfFUEL_TransFuelDelta,fmsp_tf_comp,,,,,,,,,,
VfFUEL_NegTrsDeltaMult,fmsp_tf_fac_neg,,,,,,,,,,
NfFUEL_TransFuelDeltaMult,fmsp_tf_fac_pos,,,,,,,,,,
VfFUEL_CrctdFuelCurrentCyl,fmsp_stk_inj,,,,,,,,,,
VfFUEL_GramsOfFuelOnWall,fmsp_wall_film_trm,,,,,,,,,,
VfFUEL_FilmDecayFactor,fmsp_wall_film_dcy_fac,,,,,,,,,,
VfFUEL_ToWallImpactFact,fmsp_wall_film_fac,,,,,,,,,,
PeETCS_ThrotActuationMode,thro_actr_typ,,,,,,,,,,
SbCOMM_NoValidVehSpd,com_vspd_invld,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
EPSE_dp_IntercoolerPresDrop,afm_intcl_p_dwn,,,,,,,,,,
VfAIRF_Pct_VirtEngLoadGmsPerCyl ,afm_stk_flw_pct_vir,,,,,,,,,,
VfVIOS_Pct_RawIntakeAirTemp,sys_iat_vlt_pct,,,,,,,,,,
VfEVAP_Pct_CCP_Fuel,evac_cp_fm_pct,,,,,,,,,,
,,,,,,,,,,,
PaFLOS_T_ExhaustGasTempEstimate,osht_mdl_exh_t,,,,,,,,,,
PaFLOS_T_ExhaustGasTempEstFltd,osht_mdl_exh_t_mmv,,,,,,,,,,
SaFLOS_T_ExGasTempEstStilAirFtd,osht_cool_exh_t_mmv,,,,,,,,,,
SaFLOS_t_CtrlLogicTimer,osht_ctrl_tmr,,,,,,,,,,
VfTORQ_Pct_VirtAPS_FrmPedCrz,tq_vr_pps,,,,,,,,,,
VaELCL_t_ARC_AfterRunActiveTmr,ente_fan_offr_dur,,,,,,,,,,
SfETCS_Pct_DsrdThrotPstnDelta,thro_sp_dlt,,,,,,,,,,
VaETCS_t_15p6msTmrArray,thro_2x_tmr,,,,,,,,,,
SeETCS_PedalStatus,thro_pedal_st,,,,,,,,,,
SeETRS_PedalStatus,thro_pedal_st_r,,,,,,,,,,
SeETCS_DriverCommandFaultStatus,thro_drv_cmd_st,,,,,,,,,,
SeETRS_DriverCommandFaultStatus,thro_drv_cmd_st_r,,,,,,,,,,
SeETCS_ThrotActuationStatus,thro_actr_st,,,,,,,,,,
SeETRS_ThrotActuationStatus,thro_actr_st_r,,,,,,,,,,
SeETCS_AirflowStatus,thro_air_st,,,,,,,,,,
SeETRS_AirflowStatus,thro_air_st_r,,,,,,,,,,
PeETCS_ThrottleStatus,thro_throt_st,,,,,,,,,,
SeETRS_ThrottleStatus,thro_throt_st_r,,,,,,,,,,
SeETCS_PedalCorrStatus,thro_pps_cor_st,,,,,,,,,,
SeETCS_PedalRangeStatus,thro_pps_range_st,,,,,,,,,,
SeETRS_PedalCorrStatus,thro_pps_cor_st_r,,,,,,,,,,
SeETRS_PedalRangeStatus,thro_pps_range_st_r,,,,,,,,,,
VaETCM_t_BaseLoopTmrArray,thro_base_tmr,,,,,,,,,,
EPSE_dV_ComprStdFlowPortBsd,afm_std_flw,,,,,,,,,,
,,,,,,,,,,,
PfTORQ_n_TransEstRPM,tq_calc_rpm,,,,,,,,,,
PfTORQ_dn_TransSpdChngPerSec,tq_calc_rpm_chng_rt,,,,,,,,,,
PfTORQ_r_ClutchSlipRatio,tq_clch_slp_rt,,,,,,,,,,
VfTORQ_p_ExhaustMnfdPresEst,tq_exh_press,,,,,,,,,,
VfTORQ_p_MnfdPresFiltd,tq_map,,,,,,,,,,
SfTORQ_p_PMEPvsThrottling,tq_pump_mep_thrt,,,,,,,,,,
SfTORQ_p_PMEPvsValveFlow,tq_pump_mep_vlv,,,,,,,,,,
SfTORQ_p_PMEP,tq_pump_mep,,,,,,,,,,
VfTORQ_r_ImepToTorqFactor,tq_mep2tq_fac,,,,,,,,,,
PfTORQ_M_PumpingFriction,tq_pump,,,,,,,,,,
SfTORQ_M_PumpingFrictAtRpmD,tq_pump_espd_sp,,,,,,,,,,
PfTORQ_M_PumpingFrictionAtWot,tq_pump_wot,,,,,,,,,,
PfTORQ_M_MaxPumpingFriction,tq_pump_mx,,,,,,,,,,
SfTORQ_M_BaseRubbingFrict,tq_rub_bs,,,,,,,,,,
SfTORQ_M_BaseRubFrictAtRpmD,tq_rub_espd_sp,,,,,,,,,,
SfTORQ_M_RubbingFrictTempOffset,tq_rub_ect_bias,,,,,,,,,,
SfTORQ_M_RubFrictTempOffsetAtRpmD,tq_rub_ect_bias_espd_sp,,,,,,,,,,
VfTORQ_M_ActPumpAndRubFrict,tq_fric,,,,,,,,,,
VfTORQ_M_MaxPumpAndRubFrict,tq_fric_mx,,,,,,,,,,
VfTORQ_M_PumpAndRubFrictAtWot,tq_fric_wot,,,,,,,,,,
VfTORQ_M_PumpAndRubFrictAtRpmD,tq_fric_espd_sp,,,,,,,,,,
VfTORQ_M_MinBrakeTorq,tq_clch_torq_mn,,,,,,,,,,
VfTORQ_r_ThermEffCorrMult,tq_them_eff_fac,,,,,,,,,,
VfTORQ_M_MaxFlywTorqLim_MBT,tq_flyw_torq_mbt_mx,,,,,,,,,,
VfTORQ_r_MaxFlywBaroCompLkp,tq_flyw_torq_mx_chrg_amp_fac,,,,,,,,,,
SfTORQ_T_ETC_TempEstFiltd,tq_throt_mdl_t,,,,,,,,,,
SeTORQ_TorqLimSource,tq_lmt_rsn,,,,,,,,,,
SfTORQ_M_MaxIndTorqRaw_MBT,tq_ind_torq_mbt_mx_raw,,,,,,,,,,
VfTORQ_M_TransFrictionTorq,tq_trns_fric_torq,,,,,,,,,,
VfTORQ_M_IdleTorq,tq_idl_torq,,,,,,,,,,
SfTORQ_t_MaxFlyTqExhTempTmr,tq_mx_flyw_torq_exh_t_tm,,,,,,,,,,
SfTORQ_t_MaxFlywTqExTmpRmpInTmr,tq_mx_flyw_torq_exh_t_rmp_tm,,,,,,,,,,
SfTORQ_M_MaxIndTorq_MBT,tq_ind_torq_mbt_mx,,,,,,,,,,
VeTORQ_TorqEstimateValidity,tq_est_tq_vld,,,,,,,,,,
VbTORQ_LimitingFaultActive,tq_lmt_flt_actv,,,,,,,,,,
VeTORQ_ECO_EconomyModeStatus,tq_eco_stat,,,,,,,,,,
VbTORQ_SportModeActive,tq_sprt_mode_actv,,,,,,,,,,
VfTORQ_M_DsrdRawIntFlywTorq,tq_flyw_torq_raw_sp,,,,,,,,,,
VfTORQ_M_DsrdRawIntBrkTorq,tq_cltch_torq_raw_sp,,,,,,,,,,
VfTORQ_Pct_DsrdRelRawIntBrkTorq,tq_cltch_sp_pct,,,,,,,,,,
VsTORQ_Flags,tq_cltch_torq_min_lmt,,,,,,,,,,
SfTORQ_M_DsrdRawIntBrkTorqFltd,tq_cltch_torq_raw_sp_filt,,,,,,,,,,
SfTORQ_r_ECO_DP_MaxDashMod,tq_tpo_mx_torq_fac_eco,,,,,,,,,,
SfTORQ_M_DP_MaxLimit,tq_tpo_mx_lmt,,,,,,,,,,
SfTORQ_r_ECO_DP_LowerDashMod,tq_tpo_mn_torq_fac_eco,,,,,,,,,,
SfTORQ_M_DP_LowLimit,tq_tpo_mn_lmt,,,,,,,,,,
SfTORQ_M_DP_BrakeTorq,tq_tpo_torq,,,,,,,,,,
VfTORQ_M_BrkToFlywOfst,tq_cltch2flyw_ofst,,,,,,,,,,
VfTORQ_M_TransConvTorqLoss,tq_tc_loss_torq,,,,,,,,,,
VbTORQ_CFCO_Active,tq_cpuc_actv,,,,,,,,,,
SfTORQ_r_ECO_DP_FiltCoefMod,tq_tpo_filt_fac_eco,,,,,,,,,,
VbTORQ_DP_EngClampedHigh,tq_tpo_up,,,,,,,,,,
VbTORQ_DP_DecayComplete,tq_tpo_dcy_fn,,,,,,,,,,
PfTORQ_M_DsrdIntBrkTorq,tq_cltch_torq_sp,,,,,,,,,,
VfTORQ_M_DsrdIntFlywTorq,tq_flyw_torq_sp,,,,,,,,,,
VfTORQ_M_TransPumpTorqLoss,tq_trns_pump_torq,,,,,,,,,,
PfTORQ_M_ALT_Torq,tq_alt_torq,,,,,,,,,,
SfTORQ_M_LaunchFlywTorq,tq_lch_flyw_torq,,,,,,,,,,
SbTORQ_TIB_LaunchCondsMet,tq_tpi_lch_met,,,,,,,,,,
SfTORQ_Pct_PedCrzVirtAPS_Filt,tq_vr_pps_filt,,,,,,,,,,
SfTORQ_Pct_PedCrzVirtAPS_Delta,tq_vr_pps_dlt,,,,,,,,,,
SfTORQ_r_TIB_TorqMultGear1,tq_tpi_torq_fac_g1,,,,,,,,,,
PfTORQ_Pct_DD_RelativeTorq,tq_drv_torq_sp_pct,,,,,,,,,,
SbTORQ_TIB_HoldComplete,tq_tpi_hld_fn,,,,,,,,,,
SfTORQ_M_TIB_EnblTorq,tq_tpi_enbl_torq,,,,,,,,,,
SbTORQ_TIB_HoldAllowed,tq_tpi_hld_enbl,,,,,,,,,,
SaTORQ_t_TIB_15p6msTmrArray,tq_tpi_hld_pps_tm,,,,,,,,,,
SaTORQ_t_TIB_15p6msTmrArray,tq_tpi_tm,,,,,,,,,,
SaTORQ_t_TIB_15p6msTmrArray,tq_tpi_hld_tm,,,,,,,,,,
PbTORQ_LowSpeedCoastCondsMet,tq_tpi_lvspd_coast_met,,,,,,,,,,
SeTORQ_TIB_GearState,tq_tpi_gear,,,,,,,,,,
PeTORQ_GearStateDsrd,tq_veh_gr_st_sp,,,,,,,,,,
SfTORQ_r_TIB_DsblTorqTempCorr,tq_tpi_dsbl_fac_t,,,,,,,,,,
SfTORQ_r_ECO_TIB_EnableMod,tq_tpi_enbl_eco_fac,,,,,,,,,,
SfTORQ_r_ECO_TIB_DisableMod,tq_tpi_dsbl_eco_fac,,,,,,,,,,
SfTORQ_r_ECO_TIB_PstDsblMod,tq_tpi_pdsbl_eco_fac,,,,,,,,,,
SfTORQ_M_TIB_DsblTorq,tq_tpi_dsbl_torq,,,,,,,,,,
SfTORQ_M_TIB_PstDsblTorq,tq_tpi_pdsbl_torq,,,,,,,,,,
VbTORQ_TIB_InitRampEnbl,tq_tpi_rmp_enbl,,,,,,,,,,
SfTORQ_r_ECO_TIB_RampStepMod,tq_tpi_rmp_eco_fac,,,,,,,,,,
SfTORQ_M_TIB_RmpStpInc,tq_tpi_rmp_stp,,,,,,,,,,
VfTORQ_M_TIB_DsrdIntFlywTorq,tq_tpi_flyw_torq_sp,,,,,,,,,,
SbTORQ_TIB_HoldInProgress,tq_tpi_hld,,,,,,,,,,
SfTORQ_k_TIB_TorqFiltCoefCorr,tq_tpi_filter,,,,,,,,,,
SfTORQ_r_TransActTorqRatio,tq_trans_torq_rt,,,,,,,,,,
SbTORQ_M_OverTorqShiftCondMet,tq_shft_torq_met,,,,,,,,,,
SbTORQ_TIB_FiltModEnab,tq_tpi_filter_fac_enbl,,,,,,,,,,
SfTORQ_r_ECO_TIB_FiltCoefMod,tq_tpi_filter_eco_fac,,,,,,,,,,
SfTORQ_r_PdlPrgMdfr,tq_pps_fac,,,,,,,,,,
SfTORQ_Pct_PrgModPdlPosRaw,tq_pps_raw,,,,,,,,,,
PfTORQ_Pct_PrgModPdlPos,tq_pps,,,,,,,,,,
SbTORQ_DD_SportRampCmpt,tq_clch_torq_rmp_fn_sprt,,,,,,,,,,
SbTORQ_DD_NormRampCmpt,tq_clch_torq_rmp_fn,,,,,,,,,,
SbTORQ_DD_ECORampCmpt,tq_clch_torq_rmp_fn_eco,,,,,,,,,,
SfTORQ_Pct_DsrdRelDrvrTorq,tq_clch_torq_pct_sp_raw,,,,,,,,,,
PfTORQ_Pct_DD_BrkLimMaxRelTrq,tq_clch_torq_pct_sp_mx,,,,,,,,,,
VfTORQ_M_DsrdDrvrBrkTorq,tq_clch_torq_sp,,,,,,,,,,
PfTORQ_M_RSRV_TotDsrd,tq_add_sp,,,,,,,,,,
PfTORQ_M_RSRV_AvailMax,tq_add_sp_max,,,,,,,,,,
VbTORQ_RSRV_ClosedPedalCondMet,tq_add_cls_thro_met,,,,,,,,,,
SfTORQ_M_RSRV_DsrdRawBase,tq_add_idl_sp,,,,,,,,,,
SfTORQ_M_RSRV_DsrdRaw,tq_add_sp_raw,,,,,,,,,,
PfTORQ_M_RSRV_Dsrd,tq_add_sp_rmp,,,,,,,,,,
VfTORQ_m_DsrdAirMass,tq_air_ms_sp,,,,,,,,,,
PfTORQ_r_IMEP_RatioCorrection,tq_imep_rt,,,,,,,,,,
VfTORQ_p_DsrdFastIMEP,tq_imep_fst_sp,,,,,,,,,,
VfTORQ_r_FuelRatioCorrection,tq_fuel_rt,,,,,,,,,,
PeTORQ_DsrdCntrlMode,tq_ctrl_mod,,,,,,,,,,
PfTORQ_r_Est2DsrdFuelMassRtioLim,tq_sp2act_fm_rt,,,,,,,,,,
SfTORQ_r_CntrlModeScaler,tq_ctrl_mod_fac,,,,,,,,,,
SfTORQ_r_CntrlModeTrnsMlt,tq_ctrl_mod_trn_fac,,,,,,,,,,
VfTORQ_v_VS_FinalGovLim,tq_vsg_vspd_lmt,,,,,,,,,,
SfTORQ_M_VS_GovIntegralTerm,tq_vsg_int,,,,,,,,,,
SbTORQ_VS_GovOn,tq_vsg_actv,,,,,,,,,,
SfTORQ_M_VS_GovPropTerm,tq_vsg_prop,,,,,,,,,,
PfTORQ_M_VS_GovTorqDsrd,tq_vsg_torq_sp,,,,,,,,,,
SfTORQ_v_VS_GovError,tq_vsg_vspd_dlt,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
VfEXAC_T_FiltExhaustMnfdTarget,extc_no_afr_mnfd_t_filt,,,,,,,,,,
SfEXAC_T_ExhManOverTemperature,extc_mnfd_ovr_t,,,,,,,,,,
SfECTC_T_CoolTempFiltd,aux_ethst_ect_mmv,,,,,,,,,,
VfEPMS_T_BatteryTemperature,pwsl_bat_t,,,,,,,,,,
VfEPMS_Pct_StateOfCharge,pwsl_bat_soc,,,,,,,,,,
SfEPMS_U_DsrdSetPtVoltUndef,pwsl_vlt_sp_raw,,,,,,,,,,
VfEPMS_I_BatteryCurrent,pwsl_bat_curr,,,,,,,,,,
PeEPMS_BatterySensorSOC_State,pwsl_soc_st,,,,,,,,,,
VaSPRK_phi_IndSparkAdvFinal,ig_iga_fnl_cyl1,,,,,,,,,,
VaSPRK_phi_IndSparkAdvFinal,ig_iga_fnl_cyl2,,,,,,,,,,
VaSPRK_phi_IndSparkAdvFinal,ig_iga_fnl_cyl3,,,,,,,,,,
VaSPRK_phi_IndSparkAdvFinal,ig_iga_fnl_cyl4,,,,,,,,,,
VaSPRK_phi_TimingAfterKnock,ig_iga_knck_cyl1,,,,,,,,,,
VaSPRK_phi_TimingAfterKnock,ig_iga_knck_cyl2,,,,,,,,,,
VaSPRK_phi_TimingAfterKnock,ig_iga_knck_cyl3,,,,,,,,,,
VaSPRK_phi_TimingAfterKnock,ig_iga_knck_cyl4,,,,,,,,,,
PfSPRK_phi_TorqueOffset,ig_iga_tq_bias,,,,,,,,,,
VfSPRK_phi_SprkAdvAtCrankAvg,ig_iga_avg,,,,,,,,,,
VfSPRK_phi_GlobalSparkAdv,ig_iga_gen,,,,,,,,,,
VeSPRK_PowerOffStatus,ig_powoff_stat,,,,,,,,,,
PfSPRK_phi_TimingAfterBurst,ig_iga_antijerk,,,,,,,,,,
VfSPRK_phi_SparkTipInRetard,ig_iga_aj_rtd,,,,,,,,,,
VbSPRK_IdleCL_SparkDlyComplete,ig_iga_idl_cl_dly_stat,,,,,,,,,,
SfSPRK_U_CoilVolt,ig_coil_vlt,,,,,,,,,,
VeSPRK_SparkMode,ig_stat,,,,,,,,,,
VfSPRK_t_Dwell,ig_td,,,,,,,,,,
PfSPRK_t_MaxDwell,ig_td_max,,,,,,,,,,
PfSPRK_t_MinDwell,ig_td_min,,,,,,,,,,
VbSPRK_SparkEnbl,ig_en,,,,,,,,,,
PfSPRK_phi_BaseCrank,ig_iga_start,,,,,,,,,,
VfSPRK_phi_Base,ig_iga_mn,,,,,,,,,,
VfSPRK_phi_EGR_Offset,ig_iga_egr_bias,,,,,,,,,,
VfSPRK_dphi_PE_SparkAdvDelta,ig_iga_pow_bias,,,,,,,,,,
VfVCPC_phi_SprkDelta,ig_iga_vvt_bias,,,,,,,,,,
VfSPRK_phi_BaseSparkAdvRun,ig_iga_mn_cor,,,,,,,,,,
PfSPRK_phi_AdvAfterBlend,ig_iga_rmp,,,,,,,,,,
VfSPRK_phi_BaseMBT,ig_iga_ref_raw,,,,,,,,,,
VfSPRK_phi_MBT_TotalOfst,ig_iga_ref_bias,,,,,,,,,,
VfSPRK_phi_DeltaFromMBT_Max,ig_max_rtd_ref,,,,,,,,,,
VfSPRK_phi_ActualDeltaFromMBT,ig_act_rtd_ref,,,,,,,,,,
VfSPRK_Pct_SparkEffBaseMax,ig_iga_eff_max,,,,,,,,,,
VfSPRK_Pct_ActualSparkEff,ig_iga_eff_act,,,,,,,,,,
VfSPRK_Pct_COT_SparkEfficiency,ig_iga_eff_avg,,,,,,,,,,
VbSPRK_SparkTipInRetardActive,ig_aj_rtd_actv,,,,,,,,,,
PfSPRK_k_FlareFactor,ig_iga_tq_bias_fac,,,,,,,,,,
VfTORQ_r_SprkRatioCorrection,tq_iga_fac,,,,,,,,,,
VfSPRK_Pct_SparkEffBaseFastTorq,ig_iga_eff_fast,,,,,,,,,,
VfCLTS_Pct_ICP_CommandedPumpSpd,ente_ico_dty_sp,,,,,,,,,,
VfECTC_T_CoolTempSetPt,aux_ethst_ect_sp,,,,,,,,,,
VfVIOS_T_AmbTemp,sys_amb_t,,,,,,,,,,
SfCLTS_T_ICP_DsrdIntrcoolOutTmp,ente_ico_out_t_sp,,,,,,,,,,
SfCLTS_T_ICP_EstRadiatorTemp,ente_ico_rad_t,,,,,,,,,,
SfCLTS_T_ICP_ExhaustMnfdTempFilt,ente_exh_t_filt,,,,,,,,,,
SaCLTS_t_ICP_AfterRunPumpTmr,ente_ico_offr_tmr,,,,,,,,,,
ScEOSD_O2_11SensorCooledCntr,osd_uo2_cld_cnt,,,,,,,,,,
SbEOSD_11SensorCooled,osd_uo2_cld_stat,,,,,,,,,,
SbEOSD_O2_11CommonCriteriaMet,osd_uo2_conds_met,,,,,,,,,,
SbEOSD_O2_11PumpCurrFailCritMet,osd_uo2_pmp_opn_fl_met,,,,,,,,,,
ScEOSD_O2_11PumpCurrSampleCntr,osd_uo2_pmp_opn_diag_cnt,,,,,,,,,,
ScEOSD_O2_11PumpCurrFailCntr,osd_uo2_pmp_opn_fl_cnt,,,,,,,,,,
SfEOSD_O2_12FilteredValue,osd_do2_vlt,,,,,,,,,,
ScEOSD_O2_12SensorCooledCntr,osd_do2_cld_cnt,,,,,,,,,,
SbEOSD_12SensorCooled,osd_do2_cld_stat,,,,,,,,,,
SbEOSD_O2_12CommonCriteriaMet,osd_do2_conds_met,,,,,,,,,,
SbEOSD_O2_12PumpCurrFailCritMet,osd_do2_pmp_opn_fl_met,,,,,,,,,,
